Time,Frequency,A0
543,50,535
544,50,549
545,50,562
546,50,575
547,50,565
548,50,547
549,50,530
550,50,515
551,50,499
552,50,485
553,50,471
554,50,457
555,50,444
556,50,431
557,50,442
558,50,460
559,50,477
560,50,493
561,50,508
562,50,523
563,50,537
564,50,551
565,50,565
566,50,577
567,50,566
568,50,549
569,50,532
570,50,516
571,50,501
572,50,486
573,50,472
574,50,458
575,50,445
576,50,432
577,50,444
578,50,462
579,50,479
580,50,495
581,50,510
582,50,525
583,50,540
584,50,553
585,50,567
586,50,579
587,50,567
588,50,549
589,50,533
590,50,516
591,50,501
592,50,486
593,50,473
594,50,459
595,50,446
596,50,433
597,50,446
598,50,463
599,50,480
600,50,495
601,50,503
602,50,519
603,50,533
604,50,547
605,50,560
606,50,573
607,50,586
608,50,598
609,50,610
610,50,599
611,50,580
612,50,562
613,50,546
614,50,529
615,50,514
616,50,499
617,50,485
618,50,470
619,50,457
620,50,468
621,50,485
622,50,501
623,50,516
624,50,531
625,50,545
626,50,559
627,50,572
628,50,585
629,50,597
630,50,585
631,50,567
632,50,549
633,50,533
634,50,517
635,50,502
636,50,487
637,50,474
638,50,460
639,50,447
640,50,459
641,50,477
642,50,493
643,50,508
644,50,523
645,50,538
646,50,551
647,50,565
648,50,578
649,50,590
650,50,577
651,50,559
652,50,542
653,50,526
654,50,510
655,50,496
656,50,481
657,50,467
658,50,454
659,50,441
660,50,454
661,50,471
662,50,488
663,50,504
664,50,519
665,50,533
666,50,548
667,50,561
668,50,574
669,50,586
670,50,573
671,50,555
672,50,538
673,50,522
674,50,506
675,50,492
676,50,478
677,50,464
678,50,450
679,50,437
680,50,451
681,50,469
682,50,486
683,50,502
684,50,517
685,50,531
686,50,545
687,50,559
688,50,572
689,50,584
690,50,570
691,50,552
692,50,535
693,50,519
694,50,504
695,50,489
696,50,476
697,50,461
698,50,448
699,50,436
700,50,450
701,50,461
702,50,478
703,50,494
704,50,509
705,50,524
706,50,538
707,50,553
708,50,565
709,50,559
710,50,541
711,50,525
712,50,509
713,50,494
714,50,480
715,50,466
716,50,452
717,50,439
718,50,427
719,50,434
720,50,453
721,50,470
722,50,486
723,50,502
724,50,517
725,50,531
726,50,545
727,50,559
728,50,572
729,50,564
730,50,546
731,50,530
732,50,514
733,50,499
734,50,484
735,50,470
736,50,456
737,50,443
738,50,430
739,50,439
740,50,457
741,50,474
742,50,490
743,50,506
744,50,521
745,50,535
746,50,549
747,50,562
748,50,575
749,50,567
750,50,549
751,50,532
752,50,516
753,50,501
754,50,486
755,50,472
756,50,458
757,50,445
758,50,433
759,50,442
760,50,460
761,50,477
762,50,493
763,50,508
764,50,523
765,50,537
766,50,551
767,50,565
768,50,578
769,50,568
770,50,550
771,50,533
772,50,517
773,50,502
774,50,487
775,50,473
776,50,459
777,50,446
778,50,433
779,50,443
780,50,462
781,50,479
782,50,495
783,50,510
784,50,524
785,50,539
786,50,553
787,50,566
788,50,579
789,50,568
790,50,550
791,50,533
792,50,517
793,50,502
794,50,488
795,50,473
796,50,460
797,50,447
798,50,434
799,50,445
800,50,462
801,50,472
802,50,488
803,50,504
804,50,519
805,50,534
806,50,547
807,50,561
808,50,557
809,50,540
810,50,523
811,50,507
812,50,492
813,50,478
814,50,464
815,50,450
816,50,438
817,50,425
818,50,430
819,50,448
820,50,466
821,50,483
822,50,498
823,50,513
824,50,528
825,50,542
826,50,556
827,50,569
828,50,564
829,50,546
830,50,529
831,50,514
832,50,498
833,50,484
834,50,469
835,50,455
836,50,443
837,50,430
838,50,436
839,50,454
840,50,472
841,50,488
842,50,503
843,50,518
844,50,533
845,50,546
846,50,560
847,50,573
848,50,567
849,50,549
850,50,532
851,50,516
852,50,501
853,50,486
854,50,472
855,50,458
856,50,445
857,50,432
858,50,439
859,50,458
860,50,475
861,50,491
862,50,506
863,50,521
864,50,536
865,50,549
866,50,563
867,50,576
868,50,568
869,50,551
870,50,534
871,50,518
872,50,502
873,50,487
874,50,473
875,50,459
876,50,447
877,50,434
878,50,441
879,50,459
880,50,477
881,50,492
882,50,508
883,50,523
884,50,537
885,50,551
886,50,564
887,50,577
888,50,569
889,50,551
890,50,534
891,50,519
892,50,503
893,50,488
894,50,474
895,50,460
896,50,447
897,50,434
898,50,443
899,50,461
900,50,478
901,50,486
902,50,502
903,50,517
904,50,531
905,50,545
906,50,559
907,50,572
908,50,585
909,50,597
910,50,609
911,50,601
912,50,582
913,50,564
914,50,547
915,50,532
916,50,516
917,50,500
918,50,486
919,50,472
920,50,459
921,50,465
922,50,483
923,50,499
924,50,515
925,50,529
926,50,544
927,50,557
928,50,571
929,50,583
930,50,596
931,50,587
932,50,569
933,50,551
934,50,535
935,50,519
936,50,504
937,50,489
938,50,475
939,50,461
940,50,448
941,50,456
942,50,474
943,50,491
944,50,507
945,50,521
946,50,536
947,50,550
948,50,563
949,50,576
950,50,589
951,50,580
952,50,561
953,50,544
954,50,528
955,50,512
956,50,497
957,50,483
958,50,469
959,50,455
960,50,442
961,50,451
962,50,470
963,50,486
964,50,502
965,50,517
966,50,532
967,50,546
968,50,559
969,50,573
970,50,585
971,50,575
972,50,557
973,50,540
974,50,524
975,50,508
976,50,493
977,50,479
978,50,465
979,50,452
980,50,439
981,50,449
982,50,467
983,50,484
984,50,500
985,50,515
986,50,530
987,50,544
988,50,558
989,50,571
990,50,583
991,50,572
992,50,554
993,50,538
994,50,521
995,50,506
996,50,491
997,50,477
998,50,463
999,50,450
1000,50,433
1001,50,442
1002,50,460
1003,50,478
1004,50,494
1005,50,509
1006,50,518
1007,50,503
1008,50,487
1009,50,473
1010,50,459
1011,50,445
1012,50,432
1013,50,420
1014,50,408
1015,50,396
1016,50,391
1017,50,409
1018,50,428
1019,50,446
1020,50,463
1021,50,479
1022,50,495
1023,50,510
1024,50,525
1025,50,539
1026,50,546
1027,50,530
1028,50,513
1029,50,497
1030,50,482
1031,50,468
1032,50,454
1033,50,442
1034,50,429
1035,50,416
1036,50,411
1037,50,430
1038,50,447
1039,50,464
1040,50,481
1041,50,496
1042,50,512
1043,50,527
1044,50,540
1045,50,554
1046,50,560
1047,50,543
1048,50,526
1049,50,510
1050,50,495
1051,50,480
1052,50,467
1053,50,453
1054,50,440
1055,50,427
1056,50,422
1057,50,441
1058,50,458
1059,50,475
1060,50,491
1061,50,507
1062,50,521
1063,50,535
1064,50,550
1065,50,562
1066,50,567
1067,50,550
1068,50,533
1069,50,517
1070,50,501
1071,50,487
1072,50,473
1073,50,459
1074,50,445
1075,50,433
1076,50,429
1077,50,447
1078,50,465
1079,50,481
1080,50,497
1081,50,512
1082,50,527
1083,50,541
1084,50,554
1085,50,568
1086,50,571
1087,50,554
1088,50,537
1089,50,521
1090,50,505
1091,50,490
1092,50,476
1093,50,462
1094,50,449
1095,50,435
1096,50,433
1097,50,451
1098,50,468
1099,50,485
1100,50,500
1101,50,508
1102,50,522
1103,50,537
1104,50,551
1105,50,562
1106,50,546
1107,50,529
1108,50,513
1109,50,498
1110,50,483
1111,50,469
1112,50,456
1113,50,442
1114,50,429
1115,50,420
1116,50,437
1117,50,455
1118,50,472
1119,50,488
1120,50,503
1121,50,519
1122,50,533
1123,50,547
1124,50,560
1125,50,569
1126,50,554
1127,50,536
1128,50,520
1129,50,505
1130,50,490
1131,50,476
1132,50,462
1133,50,448
1134,50,436
1135,50,426
1136,50,443
1137,50,461
1138,50,478
1139,50,494
1140,50,509
1141,50,524
1142,50,538
1143,50,552
1144,50,565
1145,50,573
1146,50,558
1147,50,540
1148,50,524
1149,50,508
1150,50,493
1151,50,479
1152,50,465
1153,50,451
1154,50,438
1155,50,430
1156,50,447
1157,50,465
1158,50,481
1159,50,497
1160,50,513
1161,50,527
1162,50,541
1163,50,555
1164,50,568
1165,50,576
1166,50,560
1167,50,542
1168,50,526
1169,50,510
1170,50,495
1171,50,481
1172,50,467
1173,50,453
1174,50,440
1175,50,432
1176,50,449
1177,50,467
1178,50,484
1179,50,499
1180,50,515
1181,50,530
1182,50,543
1183,50,557
1184,50,570
1185,50,577
1186,50,560
1187,50,543
1188,50,526
1189,50,511
1190,50,496
1191,50,481
1192,50,467
1193,50,454
1194,50,441
1195,50,434
1196,50,451
1197,50,469
1198,50,485
1199,50,501
1200,50,515
1201,50,523
1202,50,537
1203,50,551
1204,50,564
1205,50,577
1206,50,590
1207,50,602
1208,50,610
1209,50,594
1210,50,575
1211,50,557
1212,50,541
1213,50,525
1214,50,510
1215,50,495
1216,50,481
1217,50,467
1218,50,456
1219,50,473
1220,50,489
1221,50,506
1222,50,521
1223,50,535
1224,50,549
1225,50,563
1226,50,576
1227,50,588
1228,50,596
1229,50,580
1230,50,562
1231,50,545
1232,50,529
1233,50,513
1234,50,498
1235,50,484
1236,50,470
1237,50,456
1238,50,447
1239,50,464
1240,50,481
1241,50,497
1242,50,513
1243,50,528
1244,50,542
1245,50,555
1246,50,568
1247,50,581
1248,50,589
1249,50,572
1250,50,554
1251,50,538
1252,50,521
1253,50,506
1254,50,491
1255,50,477
1256,50,464
1257,50,450
1258,50,442
1259,50,459
1260,50,476
1261,50,493
1262,50,508
1263,50,523
1264,50,538
1265,50,551
1266,50,565
1267,50,578
1268,50,584
1269,50,568
1270,50,550
1271,50,534
1272,50,517
1273,50,502
1274,50,488
1275,50,474
1276,50,460
1277,50,446
1278,50,439
1279,50,457
1280,50,474
1281,50,491
1282,50,506
1283,50,521
1284,50,535
1285,50,549
1286,50,562
1287,50,576
1288,50,582
1289,50,565
1290,50,547
1291,50,531
1292,50,515
1293,50,500
1294,50,485
1295,50,471
1296,50,458
1297,50,444
1298,50,438
1299,50,456
1300,50,472
1301,50,481
1302,50,497
1303,50,513
1304,50,527
1305,50,542
1306,50,556
1307,50,568
1308,50,554
1309,50,537
1310,50,520
1311,50,505
1312,50,490
1313,50,475
1314,50,462
1315,50,448
1316,50,435
1317,50,424
1318,50,439
1319,50,457
1320,50,474
1321,50,490
1322,50,506
1323,50,521
1324,50,535
1325,50,549
1326,50,562
1327,50,574
1328,50,559
1329,50,542
1330,50,525
1331,50,509
1332,50,495
1333,50,480
1334,50,466
1335,50,453
1336,50,440
1337,50,428
1338,50,444
1339,50,462
1340,50,478
1341,50,494
1342,50,510
1343,50,525
1344,50,539
1345,50,552
1346,50,566
1347,50,577
1348,50,561
1349,50,544
1350,50,528
1351,50,512
1352,50,497
1353,50,482
1354,50,468
1355,50,455
1356,50,442
1357,50,431
1358,50,447
1359,50,464
1360,50,482
1361,50,497
1362,50,512
1363,50,527
1364,50,541
1365,50,554
1366,50,568
1367,50,578
1368,50,563
1369,50,545
1370,50,529
1371,50,513
1372,50,498
1373,50,483
1374,50,469
1375,50,455
1376,50,442
1377,50,432
1378,50,448
1379,50,466
1380,50,483
1381,50,498
1382,50,513
1383,50,529
1384,50,543
1385,50,556
1386,50,569
1387,50,578
1388,50,563
1389,50,546
1390,50,529
1391,50,513
1392,50,498
1393,50,484
1394,50,469
1395,50,456
1396,50,442
1397,50,433
1398,50,450
1399,50,467
1400,50,483
1401,50,492
1402,50,508
1403,50,523
1404,50,537
1405,50,550
1406,50,564
1407,50,554
1408,50,537
1409,50,520
1410,50,504
1411,50,490
1412,50,475
1413,50,462
1414,50,448
1415,50,435
1416,50,423
1417,50,434
1418,50,453
1419,50,470
1420,50,486
1421,50,502
1422,50,517
1423,50,531
1424,50,545
1425,50,559
1426,50,572
1427,50,560
1428,50,542
1429,50,526
1430,50,510
1431,50,495
1432,50,481
1433,50,466
1434,50,453
1435,50,441
1436,50,427
1437,50,440
1438,50,458
1439,50,475
1440,50,491
1441,50,507
1442,50,522
1443,50,536
1444,50,550
1445,50,563
1446,50,576
1447,50,563
1448,50,546
1449,50,529
1450,50,513
1451,50,498
1452,50,484
1453,50,469
1454,50,456
1455,50,443
1456,50,430
1457,50,444
1458,50,462
1459,50,479
1460,50,495
1461,50,510
1462,50,525
1463,50,539
1464,50,552
1465,50,566
1466,50,578
1467,50,564
1468,50,547
1469,50,530
1470,50,514
1471,50,499
1472,50,485
1473,50,471
1474,50,457
1475,50,444
1476,50,431
1477,50,446
1478,50,463
1479,50,480
1480,50,496
1481,50,511
1482,50,526
1483,50,540
1484,50,554
1485,50,567
1486,50,579
1487,50,565
1488,50,548
1489,50,530
1490,50,515
1491,50,500
1492,50,485
1493,50,471
1494,50,457
1495,50,445
1496,50,432
1497,50,447
1498,50,465
1499,50,481
1500,50,497
1501,50,505
1502,50,520
1503,50,534
1504,50,548
1505,50,562
1506,50,575
1507,50,587
1508,50,599
1509,50,610
1510,50,597
1511,50,578
1512,50,560
1513,50,544
1514,50,528
1515,50,513
1516,50,497
1517,50,483
1518,50,469
1519,50,455
1520,50,469
1521,50,486
1522,50,503
1523,50,518
1524,50,533
1525,50,546
1526,50,560
1527,50,573
1528,50,586
1529,50,597
1530,50,583
1531,50,565
1532,50,548
1533,50,531
1534,50,516
1535,50,500
1536,50,486
1537,50,472
1538,50,459
1539,50,446
1540,50,460
1541,50,478
1542,50,494
1543,50,510
1544,50,525
1545,50,539
1546,50,552
1547,50,566
1548,50,579
1549,50,590
1550,50,576
1551,50,558
1552,50,541
1553,50,524
1554,50,509
1555,50,494
1556,50,480
1557,50,466
1558,50,453
1559,50,441
1560,50,455
1561,50,473
1562,50,490
1563,50,505
1564,50,520
1565,50,535
1566,50,549
1567,50,562
1568,50,575
1569,50,586
1570,50,571
1571,50,553
1572,50,537
1573,50,521
1574,50,505
1575,50,491
1576,50,476
1577,50,462
1578,50,449
1579,50,438
1580,50,453
1581,50,471
1582,50,488
1583,50,503
1584,50,518
1585,50,533
1586,50,546
1587,50,560
1588,50,573
1589,50,584
1590,50,568
1591,50,550
1592,50,534
1593,50,518
1594,50,502
1595,50,488
1596,50,474
1597,50,460
1598,50,447
1599,50,436
1600,50,452
1601,50,462
1602,50,479
1603,50,495
1604,50,511
1605,50,525
1606,50,540
1607,50,553
1608,50,566
1609,50,559
1610,50,542
1611,50,525
1612,50,509
1613,50,494
1614,50,480
1615,50,466
1616,50,452
1617,50,439
1618,50,427
1619,50,435
1620,50,453
1621,50,470
1622,50,487
1623,50,502
1624,50,517
1625,50,532
1626,50,546
1627,50,559
1628,50,573
1629,50,564
1630,50,546
1631,50,529
1632,50,514
1633,50,499
1634,50,484
1635,50,470
1636,50,457
1637,50,443
1638,50,431
1639,50,440
1640,50,458
1641,50,475
1642,50,491
1643,50,507
1644,50,521
1645,50,536
1646,50,549
1647,50,563
1648,50,576
1649,50,566
1650,50,549
1651,50,532
1652,50,516
1653,50,501
1654,50,486
1655,50,472
1656,50,458
1657,50,445
1658,50,432
1659,50,442
1660,50,461
1661,50,478
1662,50,493
1663,50,509
1664,50,524
1665,50,538
1666,50,551
1667,50,565
1668,50,578
1669,50,568
1670,50,550
1671,50,533
1672,50,517
1673,50,502
1674,50,487
1675,50,473
1676,50,459
1677,50,446
1678,50,433
1679,50,444
1680,50,462
1681,50,480
1682,50,495
1683,50,510
1684,50,525
1685,50,539
1686,50,553
1687,50,566
1688,50,579
1689,50,568
1690,50,550
1691,50,533
1692,50,517
1693,50,502
1694,50,487
1695,50,473
1696,50,460
1697,50,446
1698,50,433
1699,50,446
1700,50,463
1701,50,472
1702,50,489
1703,50,504
1704,50,519
1705,50,533
1706,50,547
1707,50,561
1708,50,559
1709,50,541
1710,50,524
1711,50,509
1712,50,493
1713,50,479
1714,50,465
1715,50,451
1716,50,438
1717,50,426
1718,50,430
1719,50,448
1720,50,465
1721,50,482
1722,50,498
1723,50,513
1724,50,528
1725,50,542
1726,50,556
1727,50,569
1728,50,564
1729,50,547
1730,50,530
1731,50,514
1732,50,499
1733,50,484
1734,50,470
1735,50,457
1736,50,443
1737,50,431
1738,50,435
1739,50,454
1740,50,471
1741,50,488
1742,50,503
1743,50,518
1744,50,532
1745,50,547
1746,50,560
1747,50,573
1748,50,568
1749,50,550
1750,50,533
1751,50,517
1752,50,502
1753,50,487
1754,50,473
1755,50,459
1756,50,446
1757,50,433
1758,50,439
1759,50,457
1760,50,474
1761,50,490
1762,50,506
1763,50,520
1764,50,535
1765,50,549
1766,50,562
1767,50,575
1768,50,569
1769,50,551
1770,50,534
1771,50,519
1772,50,503
1773,50,488
1774,50,474
1775,50,461
1776,50,447
1777,50,434
1778,50,441
1779,50,459
1780,50,476
1781,50,492
1782,50,508
1783,50,522
1784,50,537
1785,50,551
1786,50,564
1787,50,577
1788,50,570
1789,50,552
1790,50,535
1791,50,519
1792,50,503
1793,50,489
1794,50,474
1795,50,461
1796,50,448
1797,50,435
1798,50,443
1799,50,460
1800,50,477
1801,50,470
1802,50,455
1803,50,441
1804,50,429
1805,50,416
1806,50,404
1807,50,393
1808,50,381
1809,50,370
1810,50,360
1811,50,366
1812,50,387
1813,50,406
1814,50,424
1815,50,442
1816,50,458
1817,50,475
1818,50,490
1819,50,505
1820,50,520
1821,50,517
1822,50,501
1823,50,485
1824,50,471
1825,50,457
1826,50,444
1827,50,430
1828,50,418
1829,50,406
1830,50,394
1831,50,400
1832,50,420
1833,50,438
1834,50,455
1835,50,472
1836,50,487
1837,50,503
1838,50,517
1839,50,532
1840,50,545
1841,50,541
1842,50,524
1843,50,507
1844,50,492
1845,50,478
1846,50,464
1847,50,450
1848,50,437
1849,50,424
1850,50,412
1851,50,419
1852,50,438
1853,50,455
1854,50,472
1855,50,488
1856,50,503
1857,50,518
1858,50,532
1859,50,546
1860,50,560
1861,50,554
1862,50,536
1863,50,520
1864,50,504
1865,50,489
1866,50,475
1867,50,461
1868,50,448
1869,50,435
1870,50,422
1871,50,430
1872,50,448
1873,50,465
1874,50,482
1875,50,497
1876,50,513
1877,50,527
1878,50,541
1879,50,555
1880,50,568
1881,50,561
1882,50,543
1883,50,527
1884,50,511
1885,50,496
1886,50,481
1887,50,467
1888,50,454
1889,50,440
1890,50,428
1891,50,436
1892,50,454
1893,50,471
1894,50,487
1895,50,503
1896,50,518
1897,50,532
1898,50,546
1899,50,560
1900,50,571
1901,50,578
1902,50,590
1903,50,602
1904,50,614
1905,50,625
1906,50,637
1907,50,647
1908,50,658
1909,50,668
1910,50,667
1911,50,646
1912,50,626
1913,50,607
1914,50,589
1915,50,572
1916,50,556
1917,50,539
1918,50,524
1919,50,509
1920,50,505
1921,50,521
1922,50,536
1923,50,551
1924,50,564
1925,50,578
1926,50,591
1927,50,603
1928,50,614
1929,50,626
1930,50,626
1931,50,607
1932,50,588
1933,50,570
1934,50,553
1935,50,538
1936,50,522
1937,50,507
1938,50,492
1939,50,478
1940,50,477
1941,50,493
1942,50,509
1943,50,525
1944,50,540
1945,50,553
1946,50,567
1947,50,580
1948,50,592
1949,50,604
1950,50,604
1951,50,585
1952,50,567
1953,50,550
1954,50,534
1955,50,519
1956,50,503
1957,50,488
1958,50,475
1959,50,461
1960,50,461
1961,50,478
1962,50,495
1963,50,510
1964,50,525
1965,50,540
1966,50,553
1967,50,567
1968,50,580
1969,50,592
1970,50,591
1971,50,573
1972,50,555
1973,50,538
1974,50,522
1975,50,507
1976,50,493
1977,50,478
1978,50,465
1979,50,451
1980,50,452
1981,50,470
1982,50,487
1983,50,503
1984,50,518
1985,50,533
1986,50,547
1987,50,560
1988,50,573
1989,50,586
1990,50,584
1991,50,566
1992,50,548
1993,50,531
1994,50,516
1995,50,501
1996,50,487
1997,50,473
1998,50,459
1999,50,445
2000,50,447
2001,50,458
2002,50,475
2003,50,492
2004,50,507
2005,50,522
2006,50,537
2007,50,550
2008,50,564
2009,50,570
2010,50,553
2011,50,535
2012,50,519
2013,50,504
2014,50,489
2015,50,475
2016,50,461
2017,50,448
2018,50,435
2019,50,430
2020,50,448
2021,50,465
2022,50,482
2023,50,498
2024,50,513
2025,50,528
2026,50,542
2027,50,555
2028,50,569
2029,50,573
2030,50,556
2031,50,539
2032,50,523
2033,50,507
2034,50,492
2035,50,478
2036,50,464
2037,50,451
2038,50,438
2039,50,433
2040,50,451
2041,50,468
2042,50,485
2043,50,501
2044,50,516
2045,50,530
2046,50,544
2047,50,558
2048,50,571
2049,50,575
2050,50,558
2051,50,541
2052,50,524
2053,50,508
2054,50,494
2055,50,479
2056,50,465
2057,50,452
2058,50,439
2059,50,435
2060,50,453
2061,50,471
2062,50,487
2063,50,502
2064,50,518
2065,50,532
2066,50,547
2067,50,560
2068,50,573
2069,50,576
2070,50,559
2071,50,541
2072,50,525
2073,50,509
2074,50,494
2075,50,479
2076,50,466
2077,50,452
2078,50,439
2079,50,437
2080,50,455
2081,50,472
2082,50,488
2083,50,504
2084,50,519
2085,50,534
2086,50,547
2087,50,561
2088,50,574
2089,50,576
2090,50,558
2091,50,541
2092,50,525
2093,50,509
2094,50,494
2095,50,480
2096,50,466
2097,50,452
2098,50,440
2099,50,438
2100,50,456
2101,50,465
2102,50,472
2103,50,459
2104,50,445
2105,50,431
2106,50,419
2107,50,407
2108,50,395
2109,50,384
2110,50,373
2111,50,362
2112,50,362
2113,50,381
2114,50,401
2115,50,419
2116,50,437
2117,50,454
2118,50,471
2119,50,486
2120,50,502
2121,50,516
2122,50,521
2123,50,505
2124,50,489
2125,50,474
2126,50,460
2127,50,447
2128,50,433
2129,50,421
2130,50,409
2131,50,397
2132,50,396
2133,50,415
2134,50,433
2135,50,450
2136,50,467
2137,50,483
2138,50,499
2139,50,514
